review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,themes
486e039d-ccbb-42c5-86bb-37d974bd6e9a,It is excelent,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['excelent'],['Other']
96a5f613-667c-4678-8a56-fd3ade1af7e1,Smart,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['smart'],['Other']
b2226d4d-bd24-4415-8054-9ab9daa3994a,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['በየወሩ', 'አፕደት', 'እየጠየቀኝ', 'ነው', 'ለነገሩ', 'ብር', 'ስሌለኝ', 'ይሆናል', 'እና', 'ምን', 'ለማለት', 'ፈልገ', 'መሰላቹ', 'ወላህ', 'ቼግሮኛል', 'በየወሩ አፕደት', 'አፕደት እየጠየቀኝ', 'እየጠየቀኝ ነው', 'ነው ለነገሩ', 'ለነገሩ ብር', 'ብር ስሌለኝ', 'ስሌለኝ ይሆናል', 'ይሆናል እና', 'እና ምን', 'ምን ለማለት', 'ለማለት ፈልገ', 'ፈልገ መሰላቹ', 'መሰላቹ ወላህ', 'ወላህ ቼግሮኛል', 'በየወሩ አፕደት እየጠየቀኝ', 'አፕደት እየጠየቀኝ ነው', 'እየጠየቀኝ ነው ለነገሩ', 'ነው ለነገሩ ብር', 'ለነገሩ ብር ስሌለኝ', 'ብር ስሌለኝ ይሆናል', 'ስሌለኝ ይሆናል እና', 'ይሆናል እና ምን', 'እና ምን ለማለት', 'ምን ለማለት ፈልገ', 'ለማለት ፈልገ መሰላቹ', 'ፈልገ መሰላቹ ወላህ', 'መሰላቹ ወላህ ቼግሮኛል']",['Other']
5091129d-2191-4693-ab7e-89b3ff4424dd,very interesting app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['interesting', 'app', 'interesting app']",['Other']
fde359e9-7e10-414c-9e6d-b1c1a931e884,i like it,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['like'],['Other']
7888c145-bd1b-4296-b209-65c633cd2d71,wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['wow', 'cbe', 'keep', 'wow cbe', 'cbe keep', 'wow cbe keep']",['Other']
8cd5ee62-c668-4735-98d2-554752505863,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['ጊዜን', 'ቆጣቢ', 'እና', 'ህይወትን', 'ቀለል', 'ከሚያደርጉ', 'ኢትዬጲያ', 'ካሉ', 'ፋይናንስ', 'አፕልኬሽኖች', 'ሁሉ', 'ይሄ', 'ይለያል', 'ጊዜን ቆጣቢ', 'ቆጣቢ እና', 'እና ህይወትን', 'ህይወትን ቀለል', 'ቀለል ከሚያደርጉ', 'ከሚያደርጉ ኢትዬጲያ', 'ኢትዬጲያ ካሉ', 'ካሉ ፋይናንስ', 'ፋይናንስ አፕልኬሽኖች', 'አፕልኬሽኖች ሁሉ', 'ሁሉ ይሄ', 'ይሄ ይለያል', 'ጊዜን ቆጣቢ እና', 'ቆጣቢ እና ህይወትን', 'እና ህይወትን ቀለል', 'ህይወትን ቀለል ከሚያደርጉ', 'ቀለል ከሚያደርጉ ኢትዬጲያ', 'ከሚያደርጉ ኢትዬጲያ ካሉ', 'ኢትዬጲያ ካሉ ፋይናንስ', 'ካሉ ፋይናንስ አፕልኬሽኖች', 'ፋይናንስ አፕልኬሽኖች ሁሉ', 'አፕልኬሽኖች ሁሉ ይሄ', 'ሁሉ ይሄ ይለያል']",['Other']
d559dfb2-9b8c-481d-ae09-74f730f87e48,Excellent🙏app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['excellent', 'app', 'excellent app']",['Other']
07cf1aaf-9040-4781-a2b2-3e1fd6602917,the most useful,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['useful'],['Other']
d5212faf-27f0-4440-b72d-cc03f09f67c9,I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['satisfied', 'app', 'sure', 'secure', 'satisfied app', 'app sure', 'sure secure', 'satisfied app sure', 'app sure secure']",['Other']
8a3c7abf-b665-45de-b205-e5b4b1fcb9ea,Easy to use,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['easy', 'use', 'easy use']",['Other']
22681eda-e390-4594-885a-808e5aecfbd3,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'sometimes', 'nur', 'cbe', 'come', 'without', 'consent', 'even', 'choose', 'lock', 'appear', 'good sometimes', 'sometimes nur', 'nur cbe', 'cbe come', 'come without', 'without consent', 'consent even', 'even choose', 'choose lock', 'lock appear', 'good sometimes nur', 'sometimes nur cbe', 'nur cbe come', 'cbe come without', 'come without consent', 'without consent even', 'consent even choose', 'even choose lock', 'choose lock appear']",['Other']
e168f468-e4f5-4048-a338-4c4742a6dc92,Excellent !!!,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['excellent'],['Other']
1dc6a4ae-c7ce-40f0-867c-44755e54dcd8,always we relay on,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['always', 'relay', 'always relay']",['Other']
b6632dca-85c8-4b6b-bcb6-b9d4fa786b03,I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['lucky', 'thank', 'cbe', 'lucky thank', 'thank cbe', 'lucky thank cbe']",['Other']
37a0275b-d132-4385-bf95-187d3af82ac7,it's need more improvement like Tellbirr.,4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['need', 'improvement', 'like', 'tellbirr', 'need improvement', 'improvement like', 'like tellbirr', 'need improvement like', 'improvement like tellbirr']",['Other']
dda8e264-b223-47ff-871f-a835b874df42,goode app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['goode', 'app', 'goode app']",['Other']
b244b1c6-3bee-4b51-8b8b-abf4a3be41df,a very nice app.👍👍👍,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['nice', 'app', 'nice app']",['Other']
7838ad78-360b-46a1-b83d-6a1344baee84,safe easy & fast,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['safe', 'easy', 'fast', 'safe easy', 'easy fast', 'safe easy fast']",['Transaction Performance']
6e714151-d832-490a-840d-b5dccbeb9303,perfect,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['perfect'],['Other']
300a4ad8-8b77-411f-96c8-3c0b739eefae,it's good app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'app', 'good app']",['Other']
5870a950-ea38-43c4-a7f9-e8b3a0315158,nice,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['nice'],['Other']
e2e0b327-7431-4407-b878-58906c3ea21d,good app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'app', 'good app']",['Other']
8b145594-2128-449d-a44f-51efb204d638,It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['veary', 'useful', 'app', 'screen', 'shout', 'impossible', 'problem', 'veary useful', 'useful app', 'app screen', 'screen shout', 'shout impossible', 'impossible problem', 'veary useful app', 'useful app screen', 'app screen shout', 'screen shout impossible', 'shout impossible problem']",['Other']
876fe7b9-4ef8-41b5-af27-25480b4de87d,ጥሩ ነው,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['ጥሩ', 'ነው', 'ጥሩ ነው']",['Other']
f7050216-0c13-4317-9c89-d682bcea03ab,እጅግ በጣም ጥሩ አፕ,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['እጅግ', 'በጣም', 'ጥሩ', 'አፕ', 'እጅግ በጣም', 'በጣም ጥሩ', 'ጥሩ አፕ', 'እጅግ በጣም ጥሩ', 'በጣም ጥሩ አፕ']",['Other']
5b22eab3-ccac-4463-98a3-8f0916f1ae0f,good,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['good'],['Other']
2c45c781-e6d5-4a6d-b674-cb7d3400ef9f,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['በጣም', 'ሃሪፍ', 'ነው', 'ግን', 'ብር', 'በሚተላለፍበት', 'ወቅት', 'ተቀንሷል', 'ይላል', 'እላፊ', 'መልክቱ', 'ይደርሳል', 'ግን', 'አይቀንስም', 'በጣም ሃሪፍ', 'ሃሪፍ ነው', 'ነው ግን', 'ግን ብር', 'ብር በሚተላለፍበት', 'በሚተላለፍበት ወቅት', 'ወቅት ተቀንሷል', 'ተቀንሷል ይላል', 'ይላል እላፊ', 'እላፊ መልክቱ', 'መልክቱ ይደርሳል', 'ይደርሳል ግን', 'ግን አይቀንስም', 'በጣም ሃሪፍ ነው', 'ሃሪፍ ነው ግን', 'ነው ግን ብር', 'ግን ብር በሚተላለፍበት', 'ብር በሚተላለፍበት ወቅት', 'በሚተላለፍበት ወቅት ተቀንሷል', 'ወቅት ተቀንሷል ይላል', 'ተቀንሷል ይላል እላፊ', 'ይላል እላፊ መልክቱ', 'እላፊ መልክቱ ይደርሳል', 'መልክቱ ይደርሳል ግን', 'ይደርሳል ግን አይቀንስም']",['Other']
fe60294b-9d8e-452a-bb10-425f510a2c41,suitable app,4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['suitable', 'app', 'suitable app']",['Other']
358e86c1-9370-4a7e-b408-2ac334715e0e,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['dear', 'cbe', 'app', 'comparable', 'pls', 'try', 'solve', 'dear cbe', 'cbe app', 'app comparable', 'comparable pls', 'pls try', 'try solve', 'dear cbe app', 'cbe app comparable', 'app comparable pls', 'comparable pls try', 'pls try solve']",['Other']
92c046aa-4700-46df-957d-6a5f96fbe45f,Good,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,['good'],['Other']
ebe50046-d587-4c21-b62f-bb5e712a6f7b,nice app,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['nice', 'app', 'nice app']",['Other']
a8276825-730e-4775-9360-7bed06ad4bc8,best transaction method of financial,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'transaction', 'method', 'financial', 'good transaction', 'transaction method', 'method financial', 'good transaction method', 'transaction method financial']",['Other']
040713f5-8324-4769-8274-858051b7d960,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['cbe', 'go', 'right', 'pathway', 'thank', 'cbe', 'one', 'step', 'ahead', 'payment', 'platform', 'app', 'cbe go', 'go right', 'right pathway', 'pathway thank', 'thank cbe', 'cbe one', 'one step', 'step ahead', 'ahead payment', 'payment platform', 'platform app', 'cbe go right', 'go right pathway', 'right pathway thank', 'pathway thank cbe', 'thank cbe one', 'cbe one step', 'one step ahead', 'step ahead payment', 'ahead payment platform', 'payment platform app']",['Transaction Performance']
b97852f5-d3ad-43e4-a740-894dcd467f38,It literarily don't work at all,4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['literarily', 'work', 'literarily work']",['Other']
e26adee3-aa9e-49c9-9e28-28f590a9f59b,good give us plus,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'give', 'we', 'plus', 'good give', 'give we', 'we plus', 'good give we', 'give we plus']",['Other']
9d6a42ab-a19d-4528-83e8-df12793fe2b1,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['good', 'application', 'however', 'one', 'functionality', 'recommendation', 'let', 'app', 'transfer', 'money', 'telebirr', 'account', 'mpesa', 'way', 'one', 'ask', 'thank', 'good application', 'application however', 'however one', 'one functionality', 'functionality recommendation', 'recommendation let', 'let app', 'app transfer', 'transfer money', 'money telebirr', 'telebirr account', 'account mpesa', 'mpesa way', 'way one', 'one ask', 'ask thank', 'good application however', 'application however one', 'however one functionality', 'one functionality recommendation', 'functionality recommendation let', 'recommendation let app', 'let app transfer', 'app transfer money', 'transfer money telebirr', 'money telebirr account', 'telebirr account mpesa', 'account mpesa way', 'mpesa way one', 'way one ask', 'one ask thank']",['Transaction Performance']
45e7941b-e73f-48e5-b580-f4a7deb3ba4d,before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['update', 'able', 'screenshot', 'update', 'can', 'able', 'screenshot', 'transfere', 'detail', 'update able', 'able screenshot', 'screenshot update', 'update can', 'can able', 'able screenshot', 'screenshot transfere', 'transfere detail', 'update able screenshot', 'able screenshot update', 'screenshot update can', 'update can able', 'can able screenshot', 'able screenshot transfere', 'screenshot transfere detail']",['Other']
e0144a35-0e11-46ed-943d-0b7096740eae,Tnc Cbe,5,2025-04-01,CBE,Google Play,NEUTRAL,0.0,"['tnc', 'cbe', 'tnc cbe']",['Other']
9b77c776-62d0-48b4-8a56-d2cbe69fd81e,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['good', 'app', 'integrate', 'cbe', 'cbe', 'birr', 'allow', 'cardless', 'withdrawal', 'directly', 'accout', 'good app', 'app integrate', 'integrate cbe', 'cbe cbe', 'cbe birr', 'birr allow', 'allow cardless', 'cardless withdrawal', 'withdrawal directly', 'directly accout', 'good app integrate', 'app integrate cbe', 'integrate cbe cbe', 'cbe cbe birr', 'cbe birr allow', 'birr allow cardless', 'allow cardless withdrawal', 'cardless withdrawal directly', 'withdrawal directly accout']",['Other']
f177e6e4-d354-4f04-8298-7add2b5758d8,great apps,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['great', 'app', 'great app']",['Other']
be391f91-6c96-45bd-8e15-145abf3b4d01,Excellent,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['excellent'],['Other']
63361a56-fcbc-4dac-bbd5-ec9471abf938,Great app!,4,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['great', 'app', 'great app']",['Other']
6f6c283d-202b-4f61-a95b-828d2a05de25,nice,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['nice'],['Other']
b8f5f3bd-72c2-4c01-b8e9-3374f7f3c86a,CBE,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['cbe'],['Other']
0d8263e9-c652-449d-a39d-73f84dfb6df2,very good 👍 👏,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['good'],['Other']
ace905a3-6c87-4b02-ac93-360b890318e2,great when it works,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['great', 'work', 'great work']",['Other']
73fcaa02-c289-44e0-8bbc-be535aa3bb47,"the app is very good, but why screenshots is impossible?",5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['app', 'good', 'screenshot', 'impossible', 'app good', 'good screenshot', 'screenshot impossible', 'app good screenshot', 'good screenshot impossible']",['Other']
b2be5b45-5043-4b1e-9de9-86d1e89bd136,excellent match application,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['excellent', 'match', 'application', 'excellent match', 'match application', 'excellent match application']",['Other']
68a397ca-566b-48f6-9b9e-050281592b48,very good,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['good'],['Other']
f9990874-228f-40ac-8e8a-262d563fe2e9,best app,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['good', 'app', 'good app']",['Other']
28961563-580d-4bc6-a7eb-2d602bb36ddc,The Best app😍😍😍,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['good', 'app', 'good app']",['Other']
09e67cb9-b54a-4590-9733-aa02cd208c78,excellent app,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['excellent', 'app', 'excellent app']",['Other']
455fb227-56d6-43fd-911e-b83c5f1fde0c,easy to use and user friendly,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['easy', 'use', 'user', 'friendly', 'easy use', 'use user', 'user friendly', 'easy use user', 'use user friendly']",['Other']
ceaa5455-6e95-4cfc-8a95-1ebc7af08cef,good,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['good'],['Other']
66282930-dd95-4c05-802d-be82c09c0f0f,very nice,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,['nice'],['Other']
fe578024-1160-4bc8-b70f-7c5e320b8914,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['አሪፍ', 'ነው', 'በተለይ', 'የአሻራ', 'ደህነቱ', 'መረጋገጡ', 'ተመችቶኛል', 'አሪፍ ነው', 'ነው በተለይ', 'በተለይ የአሻራ', 'የአሻራ ደህነቱ', 'ደህነቱ መረጋገጡ', 'መረጋገጡ ተመችቶኛል', 'አሪፍ ነው በተለይ', 'ነው በተለይ የአሻራ', 'በተለይ የአሻራ ደህነቱ', 'የአሻራ ደህነቱ መረጋገጡ', 'ደህነቱ መረጋገጡ ተመችቶኛል']",['Other']
9c4a835e-ba21-4d50-a3a7-b2f9ac1c9cdf,well software,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['well', 'software', 'well software']",['Other']
60646230-7648-41ac-a1fa-097df01c20f8,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['ጥሩ', 'ነው', 'አንዳንዴ', 'ስታክ', 'ቢያደርግም', 'ጥሩ ነው', 'ነው አንዳንዴ', 'አንዳንዴ ስታክ', 'ስታክ ቢያደርግም', 'ጥሩ ነው አንዳንዴ', 'ነው አንዳንዴ ስታክ', 'አንዳንዴ ስታክ ቢያደርግም']",['Other']
495355a0-2937-4c92-bc67-239cb1270186,CBE very good apps,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['cbe', 'good', 'app', 'cbe good', 'good app', 'cbe good app']",['Other']
05a49191-0c52-4d6f-953a-205ceb055dd1,"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['application', 'fast', 'secure', 'convenient', 'thank', 'cbe', 'application fast', 'fast secure', 'secure convenient', 'convenient thank', 'thank cbe', 'application fast secure', 'fast secure convenient', 'secure convenient thank', 'convenient thank cbe']",['Transaction Performance']
2ee6fbc2-cf0b-4aea-a82e-da3f1a5170d6,excellent service,5,2025-03-31,CBE,Google Play,NEUTRAL,0.0,"['excellent', 'service', 'excellent service']",['Other']
604ccf20-0fa3-47a3-bfb9-89718980b156,it's not working,3,2025-06-05,BOA,Google Play,NEUTRAL,0.0,['work'],['Other']
729925a5-e8ff-4ae2-b1e0-7270cca1bce7,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,Google Play,NEUTRAL,0.0,"['hello', 'face', 'problem', 'boa', 'mobile', 'app', 'every', 'time', 'enter', 'phone', 'number', 'password', 'app', 'crash', 'show', 'error', 'say', 'boamobile', 'close', 'app', 'bug', 'try', 'update', 'reinstall', 'clear', 'cache', 'nothing', 'work', 'please', 'fix', 'bug', 'next', 'update', 'really', 'need', 'access', 'account', 'thank', 'hello face', 'face problem', 'problem boa', 'boa mobile', 'mobile app', 'app every', 'every time', 'time enter', 'enter phone', 'phone number', 'number password', 'password app', 'app crash', 'crash show', 'show error', 'error say', 'say boamobile', 'boamobile close', 'close app', 'app bug', 'bug try', 'try update', 'update reinstall', 'reinstall clear', 'clear cache', 'cache nothing', 'nothing work', 'work please', 'please fix', 'fix bug', 'bug next', 'next update', 'update really', 'really need', 'need access', 'access account', 'account thank', 'hello face problem', 'face problem boa', 'problem boa mobile', 'boa mobile app', 'mobile app every', 'app every time', 'every time enter', 'time enter phone', 'enter phone number', 'phone number password', 'number password app', 'password app crash', 'app crash show', 'crash show error', 'show error say', 'error say boamobile', 'say boamobile close', 'boamobile close app', 'close app bug', 'app bug try', 'bug try update', 'try update reinstall', 'update reinstall clear', 'reinstall clear cache', 'clear cache nothing', 'cache nothing work', 'nothing work please', 'work please fix', 'please fix bug', 'fix bug next', 'bug next update', 'next update really', 'update really need', 'really need access', 'need access account', 'access account thank']",['Reliability']
782633d0-5926-4b06-bc61-56e0ed7cd56e,exceptional,5,2025-06-03,BOA,Google Play,NEUTRAL,0.0,['exceptional'],['Other']
1019ab97-ed52-40b8-9459-15d3b547b932,BoA Mobile good bank,5,2025-06-02,BOA,Google Play,NEUTRAL,0.0,"['boa', 'mobile', 'good', 'bank', 'boa mobile', 'mobile good', 'good bank', 'boa mobile good', 'mobile good bank']",['Other']
c36c67ee-c114-4542-b884-3aec47ebf6ba,this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play,NEUTRAL,0.0,"['wor', 'app', 'loading', 'wor app', 'app loading', 'wor app loading']",['Other']
1bcadad9-b26d-4a3a-8b98-ceafeb9a6c49,This App is not interest for Android phone Please update it .,1,2025-06-01,BOA,Google Play,NEUTRAL,0.0,"['app', 'interest', 'android', 'phone', 'please', 'update', 'app interest', 'interest android', 'android phone', 'phone please', 'please update', 'app interest android', 'interest android phone', 'android phone please', 'phone please update']",['Other']
811c886c-1b95-4222-923e-f76aebd22909,BoA system is confartable,5,2025-06-01,BOA,Google Play,NEUTRAL,0.0,"['boa', 'system', 'confartable', 'boa system', 'system confartable', 'boa system confartable']",['Other']
bf9c8bb0-1090-4f26-a07a-e007834a46fa,very nice Abyssinia bank is choice all,5,2025-05-31,BOA,Google Play,NEUTRAL,0.0,"['nice', 'abyssinia', 'bank', 'choice', 'nice abyssinia', 'abyssinia bank', 'bank choice', 'nice abyssinia bank', 'abyssinia bank choice']",['Other']
59e4d67d-4bbd-4ef6-b7d2-7d5d51d51b7e,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play,NEUTRAL,0.0,"['app', 'waste', 'time', 'work', 'can', 'even', 'long', 'really', 'piss', 'fix', 'problem', 'app waste', 'waste time', 'time work', 'work can', 'can even', 'even long', 'long really', 'really piss', 'piss fix', 'fix problem', 'app waste time', 'waste time work', 'time work can', 'work can even', 'can even long', 'even long really', 'long really piss', 'really piss fix', 'piss fix problem']",['Other']
62ccf3d6-29ee-4999-ac7a-785974e06f3f,Good service.,3,2025-05-25,BOA,Google Play,NEUTRAL,0.0,"['good', 'service', 'good service']",['Other']
eaba302a-1e88-4d3f-bb6b-3df70b9497c1,the app crush frequently,1,2025-05-24,BOA,Google Play,NEUTRAL,0.0,"['app', 'crush', 'frequently', 'app crush', 'crush frequently', 'app crush frequently']",['Other']
34b5253a-1f27-4214-9c95-141fc64497bb,good,5,2025-05-22,BOA,Google Play,NEUTRAL,0.0,['good'],['Other']
cba60fc9-ef28-4f59-9e13-4016e6ee7ee8,You guys keeps getting worst,1,2025-05-22,BOA,Google Play,NEUTRAL,0.0,"['guy', 'keep', 'get', 'bad', 'guy keep', 'keep get', 'get bad', 'guy keep get', 'keep get bad']",['Other']
4b33ebd5-c314-4ba3-859a-ac37f5cafbcb,good,5,2025-05-21,BOA,Google Play,NEUTRAL,0.0,['good'],['Other']
e29b8bac-b80c-4cba-a83e-ce4bc4c5663a,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,Google Play,NEUTRAL,0.0,"['app', 'joke', 'crash', 'work', 'take', 'forever', 'load', 'half', 'feature', 'decorative', 'point', 'can', 'log', 'can', 'transfer', 'money', 'can', 'even', 'check', 'balance', 'without', 'bug', 'developer', 'actually', 'try', 'make', 'work', 'kind', 'social', 'experiment', 'test', 'patience', 'build', 'sleep', 'definitely', 'look', 'like', 'idea', 'functional', 'app', 'maybe', 'consider', 'different', 'career', 'path', 'app joke', 'joke crash', 'crash work', 'work take', 'take forever', 'forever load', 'load half', 'half feature', 'feature decorative', 'decorative point', 'point can', 'can log', 'log can', 'can transfer', 'transfer money', 'money can', 'can even', 'even check', 'check balance', 'balance without', 'without bug', 'bug developer', 'developer actually', 'actually try', 'try make', 'make work', 'work kind', 'kind social', 'social experiment', 'experiment test', 'test patience', 'patience build', 'build sleep', 'sleep definitely', 'definitely look', 'look like', 'like idea', 'idea functional', 'functional app', 'app maybe', 'maybe consider', 'consider different', 'different career', 'career path', 'app joke crash', 'joke crash work', 'crash work take', 'work take forever', 'take forever load', 'forever load half', 'load half feature', 'half feature decorative', 'feature decorative point', 'decorative point can', 'point can log', 'can log can', 'log can transfer', 'can transfer money', 'transfer money can', 'money can even', 'can even check', 'even check balance', 'check balance without', 'balance without bug', 'without bug developer', 'bug developer actually', 'developer actually try', 'actually try make', 'try make work', 'make work kind', 'work kind social', 'kind social experiment', 'social experiment test', 'experiment test patience', 'test patience build', 'patience build sleep', 'build sleep definitely', 'sleep definitely look', 'definitely look like', 'look like idea', 'like idea functional', 'idea functional app', 'functional app maybe', 'app maybe consider', 'maybe consider different', 'consider different career', 'different career path']","['Transaction Performance', 'Reliability']"
2593471e-7d80-45ac-ad5e-abe455878bbd,BoA,2,2025-05-20,BOA,Google Play,NEUTRAL,0.0,['boa'],['Other']
4c07f4a5-4cc3-449f-b235-600d6a9e64d8,good,5,2025-05-20,BOA,Google Play,NEUTRAL,0.0,['good'],['Other']
a23ab7b2-726e-42a5-87bc-3ec310318ce2,but not opening on android,4,2025-05-19,BOA,Google Play,NEUTRAL,0.0,"['open', 'android', 'open android']",['Other']
2469a170-44d3-42a6-a14d-a5b10e8dae92,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,Google Play,NEUTRAL,0.0,"['bad', 'app', 'ever', 'totally', 'unreliable', 'work', 'last', 'month', 'bad app', 'app ever', 'ever totally', 'totally unreliable', 'unreliable work', 'work last', 'last month', 'bad app ever', 'app ever totally', 'ever totally unreliable', 'totally unreliable work', 'unreliable work last', 'work last month']",['Other']
90f6a767-2b77-487a-8bcd-0d3221005fc0,amazing,5,2025-05-18,BOA,Google Play,NEUTRAL,0.0,['amazing'],['Other']
b9c6772f-d22c-4065-b56b-d38b3381ddf8,excellent app,4,2025-05-16,BOA,Google Play,NEUTRAL,0.0,"['excellent', 'app', 'excellent app']",['Other']
40818eb1-81c2-4847-99e9-2d1728dedb1d,excellent,5,2025-05-15,BOA,Google Play,NEUTRAL,0.0,['excellent'],['Other']
12e50655-97d5-4873-9942-9fe3a22c1d8d,ሞላዬ ከበደ,5,2025-05-14,BOA,Google Play,NEUTRAL,0.0,"['ሞላዬ', 'ከበደ', 'ሞላዬ ከበደ']",['Other']
